fragment_smiles,total_count,molecule_count,rank,total_fraction,molecule_fraction
*C1([NH3+])CCCCC1,14,14,1587,5.612234671584053e-05,5.612234671584053e-05
*CCC1=CCOCC1,14,14,1588,5.612234671584053e-05,5.612234671584053e-05
*c1ncc(C#N)c(N)n1,14,14,1589,5.612234671584053e-05,5.612234671584053e-05
*[C@@H]1CCc2n[nH]cc2C1,14,14,1590,5.612234671584053e-05,5.612234671584053e-05
*C(=O)[C@H]1COc2ccccc21,14,14,1591,5.612234671584053e-05,5.612234671584053e-05
*C[C@H](CC)CS,14,14,1592,5.612234671584053e-05,5.612234671584053e-05
*[C@@H](CC(C)C)C(=O)[O-],14,14,1593,5.612234671584053e-05,5.612234671584053e-05
*N1CCSc2ncccc21,14,14,1594,5.612234671584053e-05,5.612234671584053e-05
*N1CCC2(CC1)NC(=O)NC2=O,14,14,1595,5.612234671584053e-05,5.612234671584053e-05
*[C@H]1CNC(=O)C1,14,14,1596,5.612234671584053e-05,5.612234671584053e-05
*S(=O)(=O)CC=C,14,14,1597,5.612234671584053e-05,5.612234671584053e-05
*C(=O)NNc1cccc(C#N)c1,14,14,1598,5.612234671584053e-05,5.612234671584053e-05
*[C@H]1C[C@@H]2CC[C@H]1C2,14,13,1599,5.612234671584053e-05,5.2113607664709066e-05
*c1cc2cc(Cl)ccc2[nH]1,14,14,1600,5.612234671584053e-05,5.612234671584053e-05
*c1cn2c(n1)SCC2,14,14,1601,5.612234671584053e-05,5.612234671584053e-05
*N1CCC[C@@H]2CCC[C@H]21,14,14,1602,5.612234671584053e-05,5.612234671584053e-05
*[NH+]1CCc2n[nH]cc2C1,14,14,1603,5.612234671584053e-05,5.612234671584053e-05
*c1cc2c(cc1[N+](=O)[O-])OCO2,14,14,1604,5.612234671584053e-05,5.612234671584053e-05
*N(C)[C@@H]1CCCc2ccccc21,14,14,1605,5.612234671584053e-05,5.612234671584053e-05
*[C@H](C(=O)[O-])[C@@H](C)CC,14,14,1606,5.612234671584053e-05,5.612234671584053e-05
*c1nncc2ccccc12,14,14,1607,5.612234671584053e-05,5.612234671584053e-05
*C(=O)C(=C)C,14,14,1608,5.612234671584053e-05,5.612234671584053e-05
*[C@@H](C)C[C@@H](C)CC,14,14,1609,5.612234671584053e-05,5.612234671584053e-05
*C[C@@H](O)C(F)(F)F,14,14,1610,5.612234671584053e-05,5.612234671584053e-05
*C(=O)C1=CCCC1,14,13,1611,5.612234671584053e-05,5.2113607664709066e-05
*N1CCOCC1=O,14,14,1612,5.612234671584053e-05,5.612234671584053e-05
*c1nc2ccc(Cl)cc2c(=O)[nH]1,13,13,1613,5.2113607664709066e-05,5.2113607664709066e-05
*N1CCn2cc[nH+]c2C1,13,13,1614,5.2113607664709066e-05,5.2113607664709066e-05
*CC(C)(CO)CO,13,13,1615,5.2113607664709066e-05,5.2113607664709066e-05
*c1cnsn1,13,13,1616,5.2113607664709066e-05,5.2113607664709066e-05
*C1([NH3+])CC1,13,13,1617,5.2113607664709066e-05,5.2113607664709066e-05
*S(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,13,13,1618,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc(F)cc2cccnc12,13,13,1619,5.2113607664709066e-05,5.2113607664709066e-05
*[C@H]1CC[C@H]2CCCC[C@@H]2[NH2+]1,13,13,1620,5.2113607664709066e-05,5.2113607664709066e-05
*C[C@@H](C)C(N)=O,13,13,1621,5.2113607664709066e-05,5.2113607664709066e-05
*c1csc(S(N)(=O)=O)c1,13,13,1622,5.2113607664709066e-05,5.2113607664709066e-05
*C(=O)NN1C(=O)NC2(CCCCC2)C1=O,13,13,1623,5.2113607664709066e-05,5.2113607664709066e-05
*C[C@H](C)CS,13,13,1624,5.2113607664709066e-05,5.2113607664709066e-05
*N[C@H]1CCSc2c(F)cccc21,13,13,1625,5.2113607664709066e-05,5.2113607664709066e-05
*n1cccnc1=O,13,13,1626,5.2113607664709066e-05,5.2113607664709066e-05
*N1C(=O)N[C@@]2(CCOc3ccccc32)C1=O,13,13,1627,5.2113607664709066e-05,5.2113607664709066e-05
*S(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,13,13,1628,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccc(Cl)c(C#N)c1,13,13,1629,5.2113607664709066e-05,5.2113607664709066e-05
*N[C@@H]1CCc2cc(N)ccc21,13,13,1630,5.2113607664709066e-05,5.2113607664709066e-05
*S(=O)(=O)c1cccc(Cl)c1Cl,13,13,1631,5.2113607664709066e-05,5.2113607664709066e-05
*C(=O)CS(=O)(=O)CC(C)C,13,13,1632,5.2113607664709066e-05,5.2113607664709066e-05
*c1cccc(F)n1,13,13,1633,5.2113607664709066e-05,5.2113607664709066e-05
*c1nc2c(c(=O)[nH]1)CCC2,13,13,1634,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc2c([nH]c1=O)CCCC2=O,13,13,1635,5.2113607664709066e-05,5.2113607664709066e-05
*N1CCOc2ccc(F)cc21,13,13,1636,5.2113607664709066e-05,5.2113607664709066e-05
*N1CCCOCC1,13,13,1637,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc(Cl)c(N)c(Cl)c1,13,13,1638,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccncc1N,13,13,1639,5.2113607664709066e-05,5.2113607664709066e-05
*c1ncn[n-]1,13,13,1640,5.2113607664709066e-05,5.2113607664709066e-05
*c1cccnc1[S-],13,13,1641,5.2113607664709066e-05,5.2113607664709066e-05
*[C@H]1C[C@@H]1C1CCCCC1,13,13,1642,5.2113607664709066e-05,5.2113607664709066e-05
*C1CCN(S(=O)(=O)N(C)C)CC1,13,13,1643,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccc(Br)c(N)c1,13,13,1644,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc(F)cc(C#CC[NH3+])c1,13,13,1645,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc([N+](=O)[O-])c(F)cc1F,13,13,1646,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccnc2ccnn12,13,13,1647,5.2113607664709066e-05,5.2113607664709066e-05
*c1ncccc1N,13,13,1648,5.2113607664709066e-05,5.2113607664709066e-05
*C(=O)NNc1ncccc1Cl,13,13,1649,5.2113607664709066e-05,5.2113607664709066e-05
*C(=O)NNc1cccnn1,13,13,1650,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc(Cl)c(Cl)cn1,13,13,1651,5.2113607664709066e-05,5.2113607664709066e-05
*c1cccc(S(=O)(=O)/N=C2/CCCN2)c1,13,13,1652,5.2113607664709066e-05,5.2113607664709066e-05
*c1cccc(C#N)n1,13,13,1653,5.2113607664709066e-05,5.2113607664709066e-05
*N1CC=C(c2c[nH]c3ccccc23)CC1,13,13,1654,5.2113607664709066e-05,5.2113607664709066e-05
*S(=O)(=O)c1ccc2c(c1)CCCC(=O)N2,13,13,1655,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc2c3c(c1)CC(=O)N3CCC2,13,13,1656,5.2113607664709066e-05,5.2113607664709066e-05
*c1n[nH]c(N)c1C#N,13,13,1657,5.2113607664709066e-05,5.2113607664709066e-05
*c1nccc(=O)[nH]1,13,13,1658,5.2113607664709066e-05,5.2113607664709066e-05
*C[C@](C)(O)CCC(C)C,13,13,1659,5.2113607664709066e-05,5.2113607664709066e-05
*C(=O)/C=C/c1cc(Br)ccc1F,13,13,1660,5.2113607664709066e-05,5.2113607664709066e-05
*c1ncc([N+](=O)[O-])s1,13,13,1661,5.2113607664709066e-05,5.2113607664709066e-05
*c1nc[nH+]c2nc(N)ccc12,13,13,1662,5.2113607664709066e-05,5.2113607664709066e-05
*c1cc(S(C)(=O)=O)ccc1F,13,13,1663,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccc2cc([N+](=O)[O-])ccc2n1,13,13,1664,5.2113607664709066e-05,5.2113607664709066e-05
*n1ccc(=O)c2ccccc21,13,13,1665,5.2113607664709066e-05,5.2113607664709066e-05
*N1CCOc2ccc(Cl)cc21,13,13,1666,5.2113607664709066e-05,5.2113607664709066e-05
*[C@@H](CCO)C(C)C,13,13,1667,5.2113607664709066e-05,5.2113607664709066e-05
*[C@@H]1Cc2ccccc2NC1=O,13,13,1668,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccc([N+](=O)[O-])c(NN)c1,13,13,1669,5.2113607664709066e-05,5.2113607664709066e-05
*CC(=O)C1=c2ccccc2=[NH+]C1,13,13,1670,5.2113607664709066e-05,5.2113607664709066e-05
*[C@@H]1CCCC[C@@H]1S(C)(=O)=O,13,13,1671,5.2113607664709066e-05,5.2113607664709066e-05
*CCCC[NH3+],13,13,1672,5.2113607664709066e-05,5.2113607664709066e-05
*[C@H]1C[C@H]2C[C@@H]1[C@H]1CCC[C@H]21,13,13,1673,5.2113607664709066e-05,5.2113607664709066e-05
*c1nc2c(cc1C#N)CCCC2,13,13,1674,5.2113607664709066e-05,5.2113607664709066e-05
*C[C@H](C)C(=O)[O-],13,13,1675,5.2113607664709066e-05,5.2113607664709066e-05
*c1ccc2c(c1)C(=O)NCC2,12,12,1676,4.81048686135776e-05,4.81048686135776e-05
*N1CCc2sccc2[C@@H]1CC,12,12,1677,4.81048686135776e-05,4.81048686135776e-05
*c1c[nH]cc(Br)c1=O,12,12,1678,4.81048686135776e-05,4.81048686135776e-05
*C[C@H](CS)C(C)C,12,12,1679,4.81048686135776e-05,4.81048686135776e-05
*C[C@@]1(O)CCCc2ccccc21,12,12,1680,4.81048686135776e-05,4.81048686135776e-05
*C[C@@](C)(O)[C@@H](C)CC,12,12,1681,4.81048686135776e-05,4.81048686135776e-05
*c1nc2ccc(Cl)cn2n1,12,12,1682,4.81048686135776e-05,4.81048686135776e-05
*C[C@H](C)C[NH3+],12,12,1683,4.81048686135776e-05,4.81048686135776e-05
*[NH2+][C@@H]1CCCc2cccnc21,12,12,1684,4.81048686135776e-05,4.81048686135776e-05
*c1cc(Cl)cnc1N,12,12,1685,4.81048686135776e-05,4.81048686135776e-05
*c1ccc(O)c(Br)c1,12,12,1686,4.81048686135776e-05,4.81048686135776e-05
*n1nc2n(c1=O)CCCC2,12,12,1687,4.81048686135776e-05,4.81048686135776e-05
*c1ccc(S(N)(=O)=O)c(F)c1,12,12,1688,4.81048686135776e-05,4.81048686135776e-05
*C(=O)NNC(=O)CCC(C)C,12,12,1689,4.81048686135776e-05,4.81048686135776e-05
*C(=O)C1=Cc2cc(Cl)ccc2OC1,12,12,1690,4.81048686135776e-05,4.81048686135776e-05
*C[C@@](C)(O)CCC(C)C,12,12,1691,4.81048686135776e-05,4.81048686135776e-05
*[C@@H]1CNc2ccnn2C1,12,12,1692,4.81048686135776e-05,4.81048686135776e-05
*[C@](C)(CC)CO,12,12,1693,4.81048686135776e-05,4.81048686135776e-05
*[C@H]1C=c2ccccc2=[NH+]C1=O,12,12,1694,4.81048686135776e-05,4.81048686135776e-05
*C(=O)/C=C(\C)C(C)(C)C,12,12,1695,4.81048686135776e-05,4.81048686135776e-05
*c1cc(=O)c(O)co1,12,12,1696,4.81048686135776e-05,4.81048686135776e-05
*[C@@](C)(CO)CCC,12,12,1697,4.81048686135776e-05,4.81048686135776e-05
*N1CCc2cc(Br)sc2C1,12,12,1698,4.81048686135776e-05,4.81048686135776e-05
*c1cc2c(cc1Cl)C(=O)C(=O)N2,12,12,1699,4.81048686135776e-05,4.81048686135776e-05
*C(=O)[C@@H](C)O,12,12,1700,4.81048686135776e-05,4.81048686135776e-05
*ON,12,12,1701,4.81048686135776e-05,4.81048686135776e-05
*c1cnc(Br)cn1,12,12,1702,4.81048686135776e-05,4.81048686135776e-05
*N1C(=O)[C@H]2C[C@H]2C1=O,12,12,1703,4.81048686135776e-05,4.81048686135776e-05
*c1cc(=O)c([O-])co1,12,12,1704,4.81048686135776e-05,4.81048686135776e-05
*c1ccc2oc3ccccc3c2c1,12,12,1705,4.81048686135776e-05,4.81048686135776e-05
*N1CCC(=O)NC1=O,12,12,1706,4.81048686135776e-05,4.81048686135776e-05
*c1ccnc(N)c1,12,12,1707,4.81048686135776e-05,4.81048686135776e-05
*[C@@H]1CNC(=O)C1,12,12,1708,4.81048686135776e-05,4.81048686135776e-05
*[NH+]1CCNC(=O)CC1,12,12,1709,4.81048686135776e-05,4.81048686135776e-05
*C(=O)/C(C#N)=C\c1ccco1,12,12,1710,4.81048686135776e-05,4.81048686135776e-05
*[C@](C)([NH3+])CC,12,12,1711,4.81048686135776e-05,4.81048686135776e-05
*[C@@H]1CC[NH+]2CCC[C@@H]2C1,12,12,1712,4.81048686135776e-05,4.81048686135776e-05
*c1cc(Br)ccc1Br,12,12,1713,4.81048686135776e-05,4.81048686135776e-05
*C/C=C/c1ccc(F)cc1,12,12,1714,4.81048686135776e-05,4.81048686135776e-05
*N1CCc2cc([N+](=O)[O-])ccc21,12,12,1715,4.81048686135776e-05,4.81048686135776e-05
*S(=O)(=O)c1ccc(F)cc1Cl,12,12,1716,4.81048686135776e-05,4.81048686135776e-05
*[C@H]1Cc2cc(Cl)ccc2O1,12,12,1717,4.81048686135776e-05,4.81048686135776e-05
*c1c(Cl)cccc1[N+](=O)[O-],12,12,1718,4.81048686135776e-05,4.81048686135776e-05
*S(=O)(=O)c1ccc(C#N)c(Cl)c1,12,12,1719,4.81048686135776e-05,4.81048686135776e-05
*n1cnc2cc(F)ccc2c1=O,12,12,1720,4.81048686135776e-05,4.81048686135776e-05
*CCCF,12,12,1721,4.81048686135776e-05,4.81048686135776e-05
*C(Cl)(Cl)Cl,12,11,1722,4.81048686135776e-05,4.409612956244613e-05
*c1nc2c(c(=O)[nH]1)CCCC2,12,12,1723,4.81048686135776e-05,4.81048686135776e-05
*C(=O)/C=C/c1c(Cl)nc2ccccn12,12,12,1724,4.81048686135776e-05,4.81048686135776e-05
*[C@H]1Oc2ccccc2NC1=O,12,12,1725,4.81048686135776e-05,4.81048686135776e-05
*N1C(=O)[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1=O,12,12,1726,4.81048686135776e-05,4.81048686135776e-05
*c1ncnc2[nH]ccc12,12,12,1727,4.81048686135776e-05,4.81048686135776e-05
*c1cccc(N)n1,12,12,1728,4.81048686135776e-05,4.81048686135776e-05
*N[C@@H]1CCc2cc(Cl)ccc21,12,12,1729,4.81048686135776e-05,4.81048686135776e-05
*c1ccc2cccnc2c1O,12,12,1730,4.81048686135776e-05,4.81048686135776e-05
*N1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@@H]4C[C@H]34)[C@@H]2C1=O,12,12,1731,4.81048686135776e-05,4.81048686135776e-05
*[C@@H]1CCC[C@@H](C2CC2)C1,12,12,1732,4.81048686135776e-05,4.81048686135776e-05
*C(=O)C(C)(C)CCl,12,12,1733,4.81048686135776e-05,4.81048686135776e-05
*[C@@H](CC)C(C)C,12,12,1734,4.81048686135776e-05,4.81048686135776e-05
*C[C@@H]1Cc2ccccc21,12,12,1735,4.81048686135776e-05,4.81048686135776e-05
*N1CC[NH+]2CCC[C@H]2C1,12,12,1736,4.81048686135776e-05,4.81048686135776e-05
*n1c(=O)oc2cc([N+](=O)[O-])ccc21,12,12,1737,4.81048686135776e-05,4.81048686135776e-05
*n1cc(N)nn1,12,12,1738,4.81048686135776e-05,4.81048686135776e-05
*c1[nH]c2ccc(N)cc2[nH+]1,12,12,1739,4.81048686135776e-05,4.81048686135776e-05
*[C@@H]1CCc2[nH]ncc2C1,12,12,1740,4.81048686135776e-05,4.81048686135776e-05
*C1CC([NH3+])C1,12,12,1741,4.81048686135776e-05,4.81048686135776e-05
*c1nc(N)c(C#N)cc1C#N,12,12,1742,4.81048686135776e-05,4.81048686135776e-05
*[C@@H](C(=O)[O-])[C@@H](C)CC,12,12,1743,4.81048686135776e-05,4.81048686135776e-05
*c1cc(Br)ccc1[N+](=O)[O-],12,12,1744,4.81048686135776e-05,4.81048686135776e-05
*c1cc(C#N)c2cc(Cl)ccc2n1,12,12,1745,4.81048686135776e-05,4.81048686135776e-05
*C(=O)C1=CC=CN2CCS(=O)(=O)N=C12,12,12,1746,4.81048686135776e-05,4.81048686135776e-05
*[C@@H]1CCC(=O)C1,12,12,1747,4.81048686135776e-05,4.81048686135776e-05
*N[C@H]1CCc2cc(F)ccc21,12,12,1748,4.81048686135776e-05,4.81048686135776e-05
*C[C@@H]([NH3+])C(=O)[O-],12,12,1749,4.81048686135776e-05,4.81048686135776e-05
*c1cc(=O)n2nccc2[nH]1,12,12,1750,4.81048686135776e-05,4.81048686135776e-05
*CC1=NC(=O)[C@@H]2SC=CC2=N1,12,12,1751,4.81048686135776e-05,4.81048686135776e-05
*[C@H]([NH3+])CCC,12,12,1752,4.81048686135776e-05,4.81048686135776e-05
*N[C@@H]1CCCOc2ccccc21,12,12,1753,4.81048686135776e-05,4.81048686135776e-05
*C[C@H]1CCCc2ccccc21,12,12,1754,4.81048686135776e-05,4.81048686135776e-05
*N1CCc2ccc(F)cc21,12,12,1755,4.81048686135776e-05,4.81048686135776e-05
*c1ncnc2sc3c(c12)CCC3,12,12,1756,4.81048686135776e-05,4.81048686135776e-05
*N1CC[C@H]([NH3+])C1,12,12,1757,4.81048686135776e-05,4.81048686135776e-05
*c1cc2c(s1)-c1ccccc1CC2,12,12,1758,4.81048686135776e-05,4.81048686135776e-05
*[NH2+][C@@H]1CCc2cc(N)ccc21,12,12,1759,4.81048686135776e-05,4.81048686135776e-05
*C1([NH3+])CCCC1,12,12,1760,4.81048686135776e-05,4.81048686135776e-05
*N1CCCC[C@H]1C1OCCO1,12,12,1761,4.81048686135776e-05,4.81048686135776e-05
*CC[C@H](C)[S@](C)=O,12,12,1762,4.81048686135776e-05,4.81048686135776e-05
*OS(=O)(=O)c1ccccc1,11,11,1763,4.409612956244613e-05,4.409612956244613e-05
*c1cc(Cl)ccc1S(=O)(=O)CC,11,11,1764,4.409612956244613e-05,4.409612956244613e-05
*N1CC=C(c2ccc(Cl)cc2)CC1,11,11,1765,4.409612956244613e-05,4.409612956244613e-05
*N1CC2(CCCC2)c2ccccc21,11,11,1766,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1CCCC[C@H]1S(C)(=O)=O,11,11,1767,4.409612956244613e-05,4.409612956244613e-05
*c1ccc2[nH]c(=O)oc2c1,11,11,1768,4.409612956244613e-05,4.409612956244613e-05
*C12C[C@H]3C[C@@H](C1)CC(Br)(C3)C2,11,11,1769,4.409612956244613e-05,4.409612956244613e-05
*CC[S@](=O)C(C)(C)C,11,11,1770,4.409612956244613e-05,4.409612956244613e-05
*N1CCO[C@H]2CCCC[C@H]21,11,11,1771,4.409612956244613e-05,4.409612956244613e-05
*c1ccn2cncc2c1,11,11,1772,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(S(N)(=O)=O)o1,11,11,1773,4.409612956244613e-05,4.409612956244613e-05
*c1ccccc1C(N)=S,11,11,1774,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1CCCS(=O)(=O)C1,11,11,1775,4.409612956244613e-05,4.409612956244613e-05
*c1ncnc2cccc(F)c12,11,11,1776,4.409612956244613e-05,4.409612956244613e-05
*N1CCc2sccc2[C@H]1c1cccs1,11,11,1777,4.409612956244613e-05,4.409612956244613e-05
*C(=O)CC/C=C/c1ccccc1,11,11,1778,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)c1ccc(S(N)(=O)=O)cc1,11,11,1779,4.409612956244613e-05,4.409612956244613e-05
*[C@H]1CCc2[nH]ncc2C1,11,11,1780,4.409612956244613e-05,4.409612956244613e-05
*N1C(=O)c2ccc(Br)cc2C1=O,11,11,1781,4.409612956244613e-05,4.409612956244613e-05
*O/N=C(/N)[C@@H]1CCOC1,11,11,1782,4.409612956244613e-05,4.409612956244613e-05
*C(=O)[C@H]1CSc2ccccc21,11,11,1783,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)C(F)(F)F,11,11,1784,4.409612956244613e-05,4.409612956244613e-05
*[C@H](C)[C@@H](C)S(C)(=O)=O,11,11,1785,4.409612956244613e-05,4.409612956244613e-05
*c1ccc2cc[nH]c2n1,11,11,1786,4.409612956244613e-05,4.409612956244613e-05
*n1ccc([N+](=O)[O-])n1,11,10,1787,4.409612956244613e-05,4.008739051131467e-05
*C(CC)(CC)CC,11,11,1788,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1ccc2c(c1)OCCO2,11,11,1789,4.409612956244613e-05,4.409612956244613e-05
*C/C(C)=C/c1ccccc1,11,11,1790,4.409612956244613e-05,4.409612956244613e-05
*C(=O)CS(C)(=O)=O,11,11,1791,4.409612956244613e-05,4.409612956244613e-05
*[C@H](O)C(F)(F)F,11,11,1792,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)c1ccc(N)cc1,11,11,1793,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)c1sccc1Br,11,11,1794,4.409612956244613e-05,4.409612956244613e-05
*[C@H](C)CCCC(C)C,11,11,1795,4.409612956244613e-05,4.409612956244613e-05
*C[C@H]1Cc2ccccc21,11,11,1796,4.409612956244613e-05,4.409612956244613e-05
*c1nc2ccc(N)cc2[nH]1,11,11,1797,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C(/C)c1ccccc1,11,11,1798,4.409612956244613e-05,4.409612956244613e-05
*n1cnc2cc(F)c(F)cc21,11,11,1799,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(Cl)cc1C#N,11,11,1800,4.409612956244613e-05,4.409612956244613e-05
*N1CCC(=O)CC1,11,11,1801,4.409612956244613e-05,4.409612956244613e-05
*C(=O)C[C@@H](C)C(C)C,11,11,1802,4.409612956244613e-05,4.409612956244613e-05
*c1ncccc1O,11,11,1803,4.409612956244613e-05,4.409612956244613e-05
*[C@H](CC)CCC,11,11,1804,4.409612956244613e-05,4.409612956244613e-05
*c1cc2c(cc1Br)OCO2,11,11,1805,4.409612956244613e-05,4.409612956244613e-05
*N[C@@H]1CCSc2c(F)cccc21,11,11,1806,4.409612956244613e-05,4.409612956244613e-05
*c1ccncc1C#CCO,11,11,1807,4.409612956244613e-05,4.409612956244613e-05
*C1(C#N)CC1,11,11,1808,4.409612956244613e-05,4.409612956244613e-05
*C[C@H](O)C(F)(F)F,11,11,1809,4.409612956244613e-05,4.409612956244613e-05
*c1[nH]c2ccc(Cl)cc2c1Cl,11,11,1810,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1cccc2cccnc12,11,11,1811,4.409612956244613e-05,4.409612956244613e-05
*C(=O)C[C@H]1CCc2ccccc21,11,11,1812,4.409612956244613e-05,4.409612956244613e-05
*[C@@H](O)C(C)C,11,11,1813,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]([NH3+])CC,11,11,1814,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)c1cccc(Cl)c1F,11,11,1815,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/C(C)(C)C,11,11,1816,4.409612956244613e-05,4.409612956244613e-05
*CCCCC(=O)[O-],11,11,1817,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(Br)c(Cl)c1,11,11,1818,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(N)cc1C#N,11,11,1819,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1nc2ccccc2o1,11,11,1820,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1CCC[NH+]2CCCC[C@@H]12,11,11,1821,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1cccc(Cl)c1,11,11,1822,4.409612956244613e-05,4.409612956244613e-05
*n1ncccc1=O,11,11,1823,4.409612956244613e-05,4.409612956244613e-05
*[C@H](CO)C(=O)[O-],11,11,1824,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1cccc2ccccc12,11,11,1825,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1Cc2ccccc2C[NH2+]1,11,11,1826,4.409612956244613e-05,4.409612956244613e-05
*CCCBr,11,11,1827,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1ccsc1,11,11,1828,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(C=C)cc1,11,11,1829,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1CC[C@@H](S(C)(=O)=O)C1,11,11,1830,4.409612956244613e-05,4.409612956244613e-05
*c1cnc2nc([O-])[nH]c(=O)c2c1,11,11,1831,4.409612956244613e-05,4.409612956244613e-05
*n1cc(C#N)c([O-])nc1=O,11,11,1832,4.409612956244613e-05,4.409612956244613e-05
*c1cccc(F)c1[N+](=O)[O-],11,11,1833,4.409612956244613e-05,4.409612956244613e-05
*CCF,11,11,1834,4.409612956244613e-05,4.409612956244613e-05
*CC1=Cc2cc(Cl)ccc2OC1,11,11,1835,4.409612956244613e-05,4.409612956244613e-05
*c1nc2sccn2c1[N+](=O)[O-],11,11,1836,4.409612956244613e-05,4.409612956244613e-05
*C(=O)NNc1cnccn1,11,11,1837,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1CC[C@H](O)C1,11,11,1838,4.409612956244613e-05,4.409612956244613e-05
*n1cnc2c(Cl)cc(Cl)cc2c1=O,11,11,1839,4.409612956244613e-05,4.409612956244613e-05
*c1nc2ccc([N+](=O)[O-])cc2o1,11,11,1840,4.409612956244613e-05,4.409612956244613e-05
*[C@H](C)[C@H](C)S(C)(=O)=O,11,11,1841,4.409612956244613e-05,4.409612956244613e-05
*C(=O)/C=C/c1ccccc1F,11,11,1842,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(Cl)cc1C=O,11,11,1843,4.409612956244613e-05,4.409612956244613e-05
*c1cc2ccccn2n1,11,11,1844,4.409612956244613e-05,4.409612956244613e-05
*c1nnc([S-])s1,11,11,1845,4.409612956244613e-05,4.409612956244613e-05
*[C@@H]1CCC[NH+]2CCCC[C@H]12,11,11,1846,4.409612956244613e-05,4.409612956244613e-05
*C(=O)NNc1ccc(F)c(F)c1F,11,11,1847,4.409612956244613e-05,4.409612956244613e-05
*n1cnc2c(N)ncnc21,11,11,1848,4.409612956244613e-05,4.409612956244613e-05
*N1C(=O)N[C@]2(CCCc3ccccc32)C1=O,11,11,1849,4.409612956244613e-05,4.409612956244613e-05
*[C@@]1(C#N)CCSC1,11,11,1850,4.409612956244613e-05,4.409612956244613e-05
*c1ccc(Br)cc1C=O,11,11,1851,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)/C=C/c1ccc(Cl)cc1,11,11,1852,4.409612956244613e-05,4.409612956244613e-05
*S(=O)(=O)CCO,11,11,1853,4.409612956244613e-05,4.409612956244613e-05
*[C@H](C(=O)[O-])[C@H](C)CC,11,11,1854,4.409612956244613e-05,4.409612956244613e-05
*C/C=C/Cl,11,11,1855,4.409612956244613e-05,4.409612956244613e-05
*c1cc(Cl)nc(Cl)c1,11,11,1856,4.409612956244613e-05,4.409612956244613e-05
*C=C,11,10,1857,4.409612956244613e-05,4.008739051131467e-05
*N[C@@H]1CCc2c(Br)cccc21,11,11,1858,4.409612956244613e-05,4.409612956244613e-05
*[C@@H](C)CC(F)(F)F,11,11,1859,4.409612956244613e-05,4.409612956244613e-05
*c1cc2cc([N+](=O)[O-])ccc2s1,11,11,1860,4.409612956244613e-05,4.409612956244613e-05
*N1C[C@@H]2CC=CC[C@H]2C1,11,11,1861,4.409612956244613e-05,4.409612956244613e-05
*N/C(=[NH+]/CC)N1CC[C@@H](O)C1,11,11,1862,4.409612956244613e-05,4.409612956244613e-05
*C(=O)C[C@@H]1CCc2ccccc21,11,11,1863,4.409612956244613e-05,4.409612956244613e-05
*CC(=O)N1CCC(c2ccccc2)=N1,11,11,1864,4.409612956244613e-05,4.409612956244613e-05
